"Step","DQN_DQN_3_1 - Mean Episode Reward (Last 1000 episodes)","DQN_DQN_3_1 - Mean Episode Reward (Last 1000 episodes)__MIN","DQN_DQN_3_1 - Mean Episode Reward (Last 1000 episodes)__MAX"
"1196","-126.85695263302892","-126.85695263302892","-126.85695263302892"
"1197","-126.81028738209787","-126.81028738209787","-126.81028738209787"
"1198","-126.70904522399543","-126.70904522399543","-126.70904522399543"
"1199","-126.56957203301569","-126.56957203301569","-126.56957203301569"
"1200","-126.69097577566123","-126.69097577566123","-126.69097577566123"
"1201","-126.68942288135314","-126.68942288135314","-126.68942288135314"
"1202","-126.57745133067466","-126.57745133067466","-126.57745133067466"
"1203","-126.60956317952221","-126.60956317952221","-126.60956317952221"
"1204","-126.46139792710446","-126.46139792710446","-126.46139792710446"
"1205","-126.24811509596238","-126.24811509596238","-126.24811509596238"
"1206","-126.5128736454961","-126.5128736454961","-126.5128736454961"
"1207","-126.41250062289929","-126.41250062289929","-126.41250062289929"
"1208","-126.5790994533186","-126.5790994533186","-126.5790994533186"
"1209","-126.52415698712744","-126.52415698712744","-126.52415698712744"
"1210","-126.55019360802979","-126.55019360802979","-126.55019360802979"
"1211","-126.55212793047407","-126.55212793047407","-126.55212793047407"
"1212","-126.68876209448018","-126.68876209448018","-126.68876209448018"
"1213","-126.7706919625857","-126.7706919625857","-126.7706919625857"
"1214","-126.7869212853744","-126.7869212853744","-126.7869212853744"
"1215","-126.74886941683897","-126.74886941683897","-126.74886941683897"
"1216","-126.75114870783581","-126.75114870783581","-126.75114870783581"
"1217","-126.67864896337404","-126.67864896337404","-126.67864896337404"
"1218","-126.93724845834637","-126.93724845834637","-126.93724845834637"
"1219","-127.22039631141776","-127.22039631141776","-127.22039631141776"
"1220","-127.17233508766908","-127.17233508766908","-127.17233508766908"
"1221","-127.3975435395493","-127.3975435395493","-127.3975435395493"
"1222","-127.56888896987407","-127.56888896987407","-127.56888896987407"
"1223","-127.66786448148873","-127.66786448148873","-127.66786448148873"
"1224","-127.89381367687928","-127.89381367687928","-127.89381367687928"
"1225","-127.94057434608888","-127.94057434608888","-127.94057434608888"
"1226","-127.92977024079994","-127.92977024079994","-127.92977024079994"
"1227","-127.95059814551028","-127.95059814551028","-127.95059814551028"
"1228","-128.09298962690488","-128.09298962690488","-128.09298962690488"
"1229","-128.2044368697642","-128.2044368697642","-128.2044368697642"
"1230","-128.0991471048473","-128.0991471048473","-128.0991471048473"
"1231","-128.33863949773541","-128.33863949773541","-128.33863949773541"
"1232","-128.53660435808263","-128.53660435808263","-128.53660435808263"
"1233","-128.53746932442388","-128.53746932442388","-128.53746932442388"
"1234","-128.69185095162717","-128.69185095162717","-128.69185095162717"
"1235","-128.6315222782718","-128.6315222782718","-128.6315222782718"
"1236","-128.6271089195964","-128.6271089195964","-128.6271089195964"
"1237","-128.6243967287732","-128.6243967287732","-128.6243967287732"
"1238","-128.62045487050875","-128.62045487050875","-128.62045487050875"
"1239","-128.9890083721113","-128.9890083721113","-128.9890083721113"
"1240","-128.92672842148477","-128.92672842148477","-128.92672842148477"
"1241","-128.84789411556199","-128.84789411556199","-128.84789411556199"
"1242","-128.80724009039304","-128.80724009039304","-128.80724009039304"
"1243","-128.61222370053636","-128.61222370053636","-128.61222370053636"
"1244","-128.58149344087698","-128.58149344087698","-128.58149344087698"
"1245","-128.4686306889917","-128.4686306889917","-128.4686306889917"
"1246","-128.39587207285982","-128.39587207285982","-128.39587207285982"
"1247","-128.30586621201212","-128.30586621201212","-128.30586621201212"
"1248","-128.38542445491672","-128.38542445491672","-128.38542445491672"
"1249","-128.41852459263728","-128.41852459263728","-128.41852459263728"
"1250","-128.53448861350884","-128.53448861350884","-128.53448861350884"
"1251","-128.46927910041558","-128.46927910041558","-128.46927910041558"
"1252","-128.39706545858087","-128.39706545858087","-128.39706545858087"
"1253","-128.18108739346232","-128.18108739346232","-128.18108739346232"
"1254","-128.10122509320942","-128.10122509320942","-128.10122509320942"
"1255","-128.05026628307104","-128.05026628307104","-128.05026628307104"
"1256","-127.97719263658624","-127.97719263658624","-127.97719263658624"
"1257","-128.0471420362745","-128.0471420362745","-128.0471420362745"
"1258","-128.0543142435329","-128.0543142435329","-128.0543142435329"
"1259","-128.07381763255106","-128.07381763255106","-128.07381763255106"
"1260","-128.06369418594258","-128.06369418594258","-128.06369418594258"
"1261","-127.8848907340022","-127.8848907340022","-127.8848907340022"
"1262","-128.03932320058675","-128.03932320058675","-128.03932320058675"
"1263","-127.9899752227372","-127.9899752227372","-127.9899752227372"
"1264","-128.1226371797925","-128.1226371797925","-128.1226371797925"
"1265","-128.08900692641478","-128.08900692641478","-128.08900692641478"
"1266","-128.38082008243924","-128.38082008243924","-128.38082008243924"
"1267","-128.29115013369352","-128.29115013369352","-128.29115013369352"
"1268","-128.39146165374942","-128.39146165374942","-128.39146165374942"
"1269","-128.4512709901503","-128.4512709901503","-128.4512709901503"
"1270","-128.4316993775072","-128.4316993775072","-128.4316993775072"
"1271","-128.37813492898093","-128.37813492898093","-128.37813492898093"
"1272","-128.38925513973712","-128.38925513973712","-128.38925513973712"
"1273","-128.36106865226307","-128.36106865226307","-128.36106865226307"
"1274","-128.48391839629102","-128.48391839629102","-128.48391839629102"
"1275","-128.37101346913047","-128.37101346913047","-128.37101346913047"
"1276","-128.20479289304484","-128.20479289304484","-128.20479289304484"
"1277","-128.1241769516736","-128.1241769516736","-128.1241769516736"
"1278","-128.08738508054074","-128.08738508054074","-128.08738508054074"
"1279","-128.25329165194947","-128.25329165194947","-128.25329165194947"
"1280","-128.2474972562886","-128.2474972562886","-128.2474972562886"
"1281","-128.1767457544618","-128.1767457544618","-128.1767457544618"
"1282","-128.34644106441945","-128.34644106441945","-128.34644106441945"
"1283","-128.54269447329438","-128.54269447329438","-128.54269447329438"
"1284","-128.38420859517197","-128.38420859517197","-128.38420859517197"
"1285","-128.34155259195902","-128.34155259195902","-128.34155259195902"
"1286","-128.36893116809824","-128.36893116809824","-128.36893116809824"
"1287","-128.36576270364483","-128.36576270364483","-128.36576270364483"
"1288","-128.23116742665542","-128.23116742665542","-128.23116742665542"
"1289","-128.15456886839968","-128.15456886839968","-128.15456886839968"
"1290","-127.94762438274431","-127.94762438274431","-127.94762438274431"
"1291","-127.9461143371673","-127.9461143371673","-127.9461143371673"
"1292","-127.8579529708998","-127.8579529708998","-127.8579529708998"
"1293","-127.72824206089464","-127.72824206089464","-127.72824206089464"
"1294","-127.8006222760636","-127.8006222760636","-127.8006222760636"
"1295","-127.8738233877555","-127.8738233877555","-127.8738233877555"
"1296","-127.77624522262366","-127.77624522262366","-127.77624522262366"
"1297","-127.71039022323706","-127.71039022323706","-127.71039022323706"
"1298","-127.9326131219357","-127.9326131219357","-127.9326131219357"
"1299","-127.97213462653973","-127.97213462653973","-127.97213462653973"
"1300","-127.98377484344839","-127.98377484344839","-127.98377484344839"
"1301","-127.9678253216725","-127.9678253216725","-127.9678253216725"
"1302","-128.19384517009317","-128.19384517009317","-128.19384517009317"
"1303","-128.2720552454908","-128.2720552454908","-128.2720552454908"
"1304","-128.34180483321643","-128.34180483321643","-128.34180483321643"
"1305","-128.24661642679874","-128.24661642679874","-128.24661642679874"
"1306","-128.06595352931575","-128.06595352931575","-128.06595352931575"
"1307","-127.99703933320247","-127.99703933320247","-127.99703933320247"
"1308","-127.87276716539684","-127.87276716539684","-127.87276716539684"
"1309","-127.8496751229349","-127.8496751229349","-127.8496751229349"
"1310","-127.82135129094303","-127.82135129094303","-127.82135129094303"
"1311","-127.6874156652057","-127.6874156652057","-127.6874156652057"
"1312","-127.79922383881487","-127.79922383881487","-127.79922383881487"
"1313","-127.86801666326352","-127.86801666326352","-127.86801666326352"
"1314","-127.77784678670098","-127.77784678670098","-127.77784678670098"
"1315","-127.7931856950572","-127.7931856950572","-127.7931856950572"
"1316","-127.76373660191342","-127.76373660191342","-127.76373660191342"
"1317","-128.01800712975285","-128.01800712975285","-128.01800712975285"
"1318","-128.1511247723526","-128.1511247723526","-128.1511247723526"
"1319","-128.33109874905466","-128.33109874905466","-128.33109874905466"
"1320","-128.3091108121012","-128.3091108121012","-128.3091108121012"
"1321","-128.42122107789584","-128.42122107789584","-128.42122107789584"
"1322","-128.4853131829405","-128.4853131829405","-128.4853131829405"
"1323","-128.3058910379105","-128.3058910379105","-128.3058910379105"
"1324","-128.27167623372227","-128.27167623372227","-128.27167623372227"
"1325","-128.24094762019064","-128.24094762019064","-128.24094762019064"
"1326","-128.13784910283803","-128.13784910283803","-128.13784910283803"
"1327","-128.27967247768274","-128.27967247768274","-128.27967247768274"
"1328","-128.33150698892885","-128.33150698892885","-128.33150698892885"
"1329","-128.18398777003512","-128.18398777003512","-128.18398777003512"
"1330","-128.25782431012084","-128.25782431012084","-128.25782431012084"
"1331","-128.06187532422476","-128.06187532422476","-128.06187532422476"
"1332","-128.02001662211956","-128.02001662211956","-128.02001662211956"
"1333","-127.93890029789829","-127.93890029789829","-127.93890029789829"
"1334","-127.96351650746635","-127.96351650746635","-127.96351650746635"
"1335","-127.90834255801751","-127.90834255801751","-127.90834255801751"
"1336","-128.05579376083867","-128.05579376083867","-128.05579376083867"
"1337","-127.613141625428","-127.613141625428","-127.613141625428"
"1338","-127.40557374214562","-127.40557374214562","-127.40557374214562"
"1339","-127.40573595628986","-127.40573595628986","-127.40573595628986"
"1340","-127.38309062379001","-127.38309062379001","-127.38309062379001"
"1341","-127.38200594228559","-127.38200594228559","-127.38200594228559"
"1342","-127.43659687948855","-127.43659687948855","-127.43659687948855"
"1343","-127.72015243801549","-127.72015243801549","-127.72015243801549"
"1344","-127.69665508305762","-127.69665508305762","-127.69665508305762"
"1345","-127.71989368942522","-127.71989368942522","-127.71989368942522"
"1346","-127.82371457888775","-127.82371457888775","-127.82371457888775"
"1347","-127.63743926269134","-127.63743926269134","-127.63743926269134"
"1348","-127.37606647036701","-127.37606647036701","-127.37606647036701"
"1349","-127.36015286371423","-127.36015286371423","-127.36015286371423"
"1350","-127.33773762395211","-127.33773762395211","-127.33773762395211"
"1351","-127.27038038512744","-127.27038038512744","-127.27038038512744"
"1352","-127.2114369878389","-127.2114369878389","-127.2114369878389"
"1353","-127.14021652816233","-127.14021652816233","-127.14021652816233"
"1354","-127.2321266312187","-127.2321266312187","-127.2321266312187"
"1355","-127.32383283691486","-127.32383283691486","-127.32383283691486"
"1356","-127.27670625635093","-127.27670625635093","-127.27670625635093"
"1357","-127.50084886185894","-127.50084886185894","-127.50084886185894"
"1358","-127.6846562294011","-127.6846562294011","-127.6846562294011"
"1359","-127.77311038832441","-127.77311038832441","-127.77311038832441"
"1360","-127.58058150853795","-127.58058150853795","-127.58058150853795"
"1361","-127.71438223073632","-127.71438223073632","-127.71438223073632"
"1362","-127.8225546035861","-127.8225546035861","-127.8225546035861"
"1363","-127.80586943583243","-127.80586943583243","-127.80586943583243"
"1364","-127.7602811324311","-127.7602811324311","-127.7602811324311"
"1365","-128.04641983419327","-128.04641983419327","-128.04641983419327"
"1366","-128.15422876925396","-128.15422876925396","-128.15422876925396"
"1367","-128.1087981762931","-128.1087981762931","-128.1087981762931"
"1368","-128.32521140003638","-128.32521140003638","-128.32521140003638"
"1369","-128.31880335374785","-128.31880335374785","-128.31880335374785"
"1370","-128.2939940433631","-128.2939940433631","-128.2939940433631"
"1371","-128.25487720182812","-128.25487720182812","-128.25487720182812"
"1372","-128.0767440659914","-128.0767440659914","-128.0767440659914"
"1373","-128.3734570735346","-128.3734570735346","-128.3734570735346"
"1374","-128.13249745449718","-128.13249745449718","-128.13249745449718"
"1375","-128.23078753437818","-128.23078753437818","-128.23078753437818"
"1376","-128.1761176636743","-128.1761176636743","-128.1761176636743"
"1377","-128.23143518338094","-128.23143518338094","-128.23143518338094"
"1378","-128.3961340878429","-128.3961340878429","-128.3961340878429"
"1379","-128.72641522106363","-128.72641522106363","-128.72641522106363"
"1380","-128.55818863243832","-128.55818863243832","-128.55818863243832"
"1381","-128.49856704272088","-128.49856704272088","-128.49856704272088"
"1382","-128.35861813089616","-128.35861813089616","-128.35861813089616"
"1383","-128.40494367874052","-128.40494367874052","-128.40494367874052"
"1384","-128.38508313690753","-128.38508313690753","-128.38508313690753"
"1385","-128.42327201005455","-128.42327201005455","-128.42327201005455"
"1386","-128.36338414124236","-128.36338414124236","-128.36338414124236"
"1387","-128.43449520333556","-128.43449520333556","-128.43449520333556"
"1388","-128.4753195308776","-128.4753195308776","-128.4753195308776"
"1389","-128.52359110955734","-128.52359110955734","-128.52359110955734"
"1390","-128.5638331307889","-128.5638331307889","-128.5638331307889"
"1391","-128.41448903347094","-128.41448903347094","-128.41448903347094"
"1392","-128.23960157366582","-128.23960157366582","-128.23960157366582"
"1393","-128.18529129410013","-128.18529129410013","-128.18529129410013"
"1394","-128.03514438768104","-128.03514438768104","-128.03514438768104"
"1395","-128.26278036540262","-128.26278036540262","-128.26278036540262"
"1396","-128.17784205426992","-128.17784205426992","-128.17784205426992"
"1397","-128.05104605520867","-128.05104605520867","-128.05104605520867"
"1398","-128.15591687505906","-128.15591687505906","-128.15591687505906"
"1399","-128.09811952977486","-128.09811952977486","-128.09811952977486"
"1400","-127.92077061330016","-127.92077061330016","-127.92077061330016"
"1401","-127.80244324822566","-127.80244324822566","-127.80244324822566"
"1402","-127.92432867164362","-127.92432867164362","-127.92432867164362"
"1403","-127.9544593716616","-127.9544593716616","-127.9544593716616"
"1404","-127.85009429823214","-127.85009429823214","-127.85009429823214"
"1405","-127.84054290386476","-127.84054290386476","-127.84054290386476"
"1406","-127.92689373640425","-127.92689373640425","-127.92689373640425"
"1407","-127.89945702620523","-127.89945702620523","-127.89945702620523"
"1408","-127.74904644556956","-127.74904644556956","-127.74904644556956"
"1409","-127.78176008031726","-127.78176008031726","-127.78176008031726"
"1410","-127.684345583003","-127.684345583003","-127.684345583003"
"1411","-127.69791255489187","-127.69791255489187","-127.69791255489187"
"1412","-127.65477525789174","-127.65477525789174","-127.65477525789174"
"1413","-127.53544917132183","-127.53544917132183","-127.53544917132183"
"1414","-127.38075903277453","-127.38075903277453","-127.38075903277453"
"1415","-127.36454525187588","-127.36454525187588","-127.36454525187588"
"1416","-127.31898684137938","-127.31898684137938","-127.31898684137938"
"1417","-127.30898589872419","-127.30898589872419","-127.30898589872419"
"1418","-127.13766300475994","-127.13766300475994","-127.13766300475994"
"1419","-127.2413496147405","-127.2413496147405","-127.2413496147405"
"1420","-126.99370282364897","-126.99370282364897","-126.99370282364897"
"1421","-127.0007173743994","-127.0007173743994","-127.0007173743994"
"1422","-127.1028143542131","-127.1028143542131","-127.1028143542131"
"1423","-127.20969348086211","-127.20969348086211","-127.20969348086211"
"1424","-127.20440651539535","-127.20440651539535","-127.20440651539535"
"1425","-127.05632076643819","-127.05632076643819","-127.05632076643819"
"1426","-126.97789457905174","-126.97789457905174","-126.97789457905174"
"1427","-127.0492403120245","-127.0492403120245","-127.0492403120245"
"1428","-126.99454909779814","-126.99454909779814","-126.99454909779814"
"1429","-126.98793258843092","-126.98793258843092","-126.98793258843092"
"1430","-126.97564189219045","-126.97564189219045","-126.97564189219045"
"1431","-126.9358952215225","-126.9358952215225","-126.9358952215225"
"1432","-126.87105880658213","-126.87105880658213","-126.87105880658213"
"1433","-127.11364671996817","-127.11364671996817","-127.11364671996817"
"1434","-127.14893460809768","-127.14893460809768","-127.14893460809768"
"1435","-127.165226769521","-127.165226769521","-127.165226769521"
"1436","-127.23758519754506","-127.23758519754506","-127.23758519754506"
"1437","-127.12899531756764","-127.12899531756764","-127.12899531756764"
"1438","-127.19709838479599","-127.19709838479599","-127.19709838479599"
"1439","-127.22646830495155","-127.22646830495155","-127.22646830495155"
"1440","-127.2262389926448","-127.2262389926448","-127.2262389926448"
"1441","-127.203394671185","-127.203394671185","-127.203394671185"
"1442","-127.0766408663822","-127.0766408663822","-127.0766408663822"
"1443","-126.87816186939364","-126.87816186939364","-126.87816186939364"
"1444","-126.79632938139326","-126.79632938139326","-126.79632938139326"
"1445","-126.8718621018111","-126.8718621018111","-126.8718621018111"
"1446","-127.07703571855741","-127.07703571855741","-127.07703571855741"
"1447","-126.99202151535623","-126.99202151535623","-126.99202151535623"
"1448","-127.14774408774143","-127.14774408774143","-127.14774408774143"
"1449","-127.27029581887899","-127.27029581887899","-127.27029581887899"
"1450","-127.20328786032302","-127.20328786032302","-127.20328786032302"
"1451","-127.1629435491777","-127.1629435491777","-127.1629435491777"
"1452","-127.03480310373322","-127.03480310373322","-127.03480310373322"
"1453","-127.19452458612479","-127.19452458612479","-127.19452458612479"
"1454","-127.2465127324036","-127.2465127324036","-127.2465127324036"
"1455","-127.20394046878748","-127.20394046878748","-127.20394046878748"
"1456","-127.28698249746613","-127.28698249746613","-127.28698249746613"
"1457","-127.28006344135272","-127.28006344135272","-127.28006344135272"
"1458","-127.37855974139298","-127.37855974139298","-127.37855974139298"
"1459","-127.40561519723637","-127.40561519723637","-127.40561519723637"
"1460","-127.44068940996124","-127.44068940996124","-127.44068940996124"
"1461","-127.4315382417673","-127.4315382417673","-127.4315382417673"
"1462","-127.54150601796307","-127.54150601796307","-127.54150601796307"
"1463","-127.57020204771972","-127.57020204771972","-127.57020204771972"
"1464","-127.60165685568778","-127.60165685568778","-127.60165685568778"
"1465","-127.53453581622237","-127.53453581622237","-127.53453581622237"
"1466","-127.55184799964807","-127.55184799964807","-127.55184799964807"
"1467","-127.49179379138587","-127.49179379138587","-127.49179379138587"
"1468","-127.48161750538918","-127.48161750538918","-127.48161750538918"
"1469","-127.5253369780775","-127.5253369780775","-127.5253369780775"
"1470","-127.52626751092644","-127.52626751092644","-127.52626751092644"
"1471","-127.6499651625132","-127.6499651625132","-127.6499651625132"
"1472","-127.62693760020828","-127.62693760020828","-127.62693760020828"
"1473","-127.70046448320836","-127.70046448320836","-127.70046448320836"
"1474","-127.61022895908928","-127.61022895908928","-127.61022895908928"
"1475","-127.77831641004518","-127.77831641004518","-127.77831641004518"
"1476","-127.75728213022865","-127.75728213022865","-127.75728213022865"
"1477","-127.68963761257886","-127.68963761257886","-127.68963761257886"
"1478","-127.81597468402563","-127.81597468402563","-127.81597468402563"
"1479","-127.70104328411725","-127.70104328411725","-127.70104328411725"
"1480","-127.61546115052073","-127.61546115052073","-127.61546115052073"
"1481","-127.50532608062717","-127.50532608062717","-127.50532608062717"
"1482","-127.43756677531952","-127.43756677531952","-127.43756677531952"
"1483","-127.5605217166129","-127.5605217166129","-127.5605217166129"
"1484","-127.40934130873892","-127.40934130873892","-127.40934130873892"
"1485","-127.31835464169397","-127.31835464169397","-127.31835464169397"
"1486","-127.58362317231241","-127.58362317231241","-127.58362317231241"
"1487","-127.52376101398109","-127.52376101398109","-127.52376101398109"
"1488","-127.75121237969421","-127.75121237969421","-127.75121237969421"
"1489","-127.77651031021733","-127.77651031021733","-127.77651031021733"
"1490","-127.78154377637708","-127.78154377637708","-127.78154377637708"
"1491","-127.68322178494049","-127.68322178494049","-127.68322178494049"
"1492","-127.71115323982278","-127.71115323982278","-127.71115323982278"
"1493","-127.69137990304748","-127.69137990304748","-127.69137990304748"
"1494","-127.60529074215458","-127.60529074215458","-127.60529074215458"
"1495","-127.58331825029371","-127.58331825029371","-127.58331825029371"
"1496","-127.46497287312081","-127.46497287312081","-127.46497287312081"
"1497","-127.31282320045389","-127.31282320045389","-127.31282320045389"
"1498","-127.41780721377165","-127.41780721377165","-127.41780721377165"
"1499","-127.36138232020383","-127.36138232020383","-127.36138232020383"
"1500","-127.4088133261706","-127.4088133261706","-127.4088133261706"
"1501","-127.57060701511651","-127.57060701511651","-127.57060701511651"
"1502","-127.61436139203452","-127.61436139203452","-127.61436139203452"
"1503","-127.66757993826928","-127.66757993826928","-127.66757993826928"
"1504","-127.59408052183039","-127.59408052183039","-127.59408052183039"
"1505","-127.56005271430341","-127.56005271430341","-127.56005271430341"
"1506","-127.42300164508379","-127.42300164508379","-127.42300164508379"
"1507","-127.66011822121034","-127.66011822121034","-127.66011822121034"
"1508","-127.59772577471183","-127.59772577471183","-127.59772577471183"
"1509","-127.70596857812623","-127.70596857812623","-127.70596857812623"
"1510","-127.89757557184063","-127.89757557184063","-127.89757557184063"
"1511","-127.83616204614259","-127.83616204614259","-127.83616204614259"
"1512","-127.67150581964397","-127.67150581964397","-127.67150581964397"
"1513","-127.68207860129976","-127.68207860129976","-127.68207860129976"
"1514","-127.49495165004743","-127.49495165004743","-127.49495165004743"
"1515","-127.56572502985046","-127.56572502985046","-127.56572502985046"
"1516","-127.7009641464526","-127.7009641464526","-127.7009641464526"
"1517","-127.73476002062971","-127.73476002062971","-127.73476002062971"
"1518","-127.43878539768205","-127.43878539768205","-127.43878539768205"
"1519","-127.56462834825129","-127.56462834825129","-127.56462834825129"
"1520","-127.47807034423336","-127.47807034423336","-127.47807034423336"
"1521","-127.26928595656526","-127.26928595656526","-127.26928595656526"
"1522","-127.21548691322924","-127.21548691322924","-127.21548691322924"
"1523","-127.38306691655693","-127.38306691655693","-127.38306691655693"
"1524","-127.3140003678248","-127.3140003678248","-127.3140003678248"
"1525","-127.2106550324693","-127.2106550324693","-127.2106550324693"
"1526","-127.29163567827119","-127.29163567827119","-127.29163567827119"
"1527","-127.30398150966654","-127.30398150966654","-127.30398150966654"
"1528","-127.18123628568246","-127.18123628568246","-127.18123628568246"
"1529","-127.02765217605715","-127.02765217605715","-127.02765217605715"
"1530","-127.21220009519854","-127.21220009519854","-127.21220009519854"
"1531","-127.22112288296913","-127.22112288296913","-127.22112288296913"
"1532","-127.30459077509687","-127.30459077509687","-127.30459077509687"
"1533","-126.9888039824484","-126.9888039824484","-126.9888039824484"
"1534","-126.83976959032177","-126.83976959032177","-126.83976959032177"
"1535","-126.83175130385564","-126.83175130385564","-126.83175130385564"
"1536","-126.78327332167471","-126.78327332167471","-126.78327332167471"
"1537","-126.62679921973522","-126.62679921973522","-126.62679921973522"
"1538","-126.64867663539509","-126.64867663539509","-126.64867663539509"
"1539","-126.46613919006896","-126.46613919006896","-126.46613919006896"
"1540","-126.49868612072122","-126.49868612072122","-126.49868612072122"
"1541","-126.38346839209291","-126.38346839209291","-126.38346839209291"
"1542","-126.39197212518734","-126.39197212518734","-126.39197212518734"
"1543","-126.46037933813386","-126.46037933813386","-126.46037933813386"
"1544","-126.43647631483003","-126.43647631483003","-126.43647631483003"
"1545","-126.1087592017767","-126.1087592017767","-126.1087592017767"
"1546","-126.09516465740855","-126.09516465740855","-126.09516465740855"
"1547","-126.29629360878766","-126.29629360878766","-126.29629360878766"
"1548","-126.37702606031546","-126.37702606031546","-126.37702606031546"
"1549","-126.49035935304536","-126.49035935304536","-126.49035935304536"
"1550","-126.40510941711524","-126.40510941711524","-126.40510941711524"
"1551","-126.39174351992412","-126.39174351992412","-126.39174351992412"
"1552","-126.54378848312562","-126.54378848312562","-126.54378848312562"
"1553","-126.52148609486754","-126.52148609486754","-126.52148609486754"
"1554","-126.4767887122652","-126.4767887122652","-126.4767887122652"
"1555","-126.75709510164114","-126.75709510164114","-126.75709510164114"
"1556","-126.7446053447705","-126.7446053447705","-126.7446053447705"
"1557","-126.77585472777254","-126.77585472777254","-126.77585472777254"
"1558","-126.73858233307826","-126.73858233307826","-126.73858233307826"
"1559","-126.93302119105346","-126.93302119105346","-126.93302119105346"
"1560","-126.93521038841064","-126.93521038841064","-126.93521038841064"
"1561","-126.95797518930767","-126.95797518930767","-126.95797518930767"
"1562","-126.97421285097545","-126.97421285097545","-126.97421285097545"
"1563","-126.89385037887826","-126.89385037887826","-126.89385037887826"
"1564","-126.72083179343234","-126.72083179343234","-126.72083179343234"
"1565","-126.7629730913359","-126.7629730913359","-126.7629730913359"
"1566","-126.66559125954663","-126.66559125954663","-126.66559125954663"
"1567","-126.60321091234543","-126.60321091234543","-126.60321091234543"
"1568","-126.6064055672345","-126.6064055672345","-126.6064055672345"
"1569","-126.63794432487983","-126.63794432487983","-126.63794432487983"
"1570","-126.55770202868796","-126.55770202868796","-126.55770202868796"
"1571","-126.54897604308212","-126.54897604308212","-126.54897604308212"
"1572","-126.61768831198779","-126.61768831198779","-126.61768831198779"
"1573","-126.54713773665432","-126.54713773665432","-126.54713773665432"
"1574","-126.76775445330803","-126.76775445330803","-126.76775445330803"
"1575","-126.8271476972938","-126.8271476972938","-126.8271476972938"
"1576","-126.75903312550399","-126.75903312550399","-126.75903312550399"
"1577","-126.72150759718791","-126.72150759718791","-126.72150759718791"
"1578","-126.90981508529123","-126.90981508529123","-126.90981508529123"
"1579","-126.8433221668324","-126.8433221668324","-126.8433221668324"
"1580","-126.88220194158076","-126.88220194158076","-126.88220194158076"
"1581","-126.7364508952461","-126.7364508952461","-126.7364508952461"
"1582","-126.75781814336105","-126.75781814336105","-126.75781814336105"
"1583","-126.77049367417496","-126.77049367417496","-126.77049367417496"
"1584","-126.54932285487959","-126.54932285487959","-126.54932285487959"
"1585","-126.56924028731275","-126.56924028731275","-126.56924028731275"
"1586","-126.36334535482207","-126.36334535482207","-126.36334535482207"
"1587","-126.3026627232285","-126.3026627232285","-126.3026627232285"
"1588","-126.41562362311873","-126.41562362311873","-126.41562362311873"
"1589","-126.5751258522229","-126.5751258522229","-126.5751258522229"
"1590","-126.32977016866705","-126.32977016866705","-126.32977016866705"
"1591","-126.31719903753437","-126.31719903753437","-126.31719903753437"
"1592","-126.06159623036655","-126.06159623036655","-126.06159623036655"
"1593","-126.05143704307557","-126.05143704307557","-126.05143704307557"
"1594","-126.09878848326248","-126.09878848326248","-126.09878848326248"
"1595","-125.83811346090144","-125.83811346090144","-125.83811346090144"
"1596","-126.05763804882754","-126.05763804882754","-126.05763804882754"
"1597","-125.89242902872789","-125.89242902872789","-125.89242902872789"
"1598","-125.7956920083448","-125.7956920083448","-125.7956920083448"
"1599","-125.8678058117402","-125.8678058117402","-125.8678058117402"
"1600","-125.80705790798488","-125.80705790798488","-125.80705790798488"
"1601","-125.80303232135589","-125.80303232135589","-125.80303232135589"
"1602","-125.52591511079187","-125.52591511079187","-125.52591511079187"
"1603","-125.55148569393143","-125.55148569393143","-125.55148569393143"
"1604","-125.70855437522647","-125.70855437522647","-125.70855437522647"
"1605","-125.49650684244943","-125.49650684244943","-125.49650684244943"
"1606","-125.4919675972226","-125.4919675972226","-125.4919675972226"
"1607","-125.50938149193955","-125.50938149193955","-125.50938149193955"
"1608","-125.64445293330178","-125.64445293330178","-125.64445293330178"
"1609","-125.73480404267183","-125.73480404267183","-125.73480404267183"
"1610","-125.78632956585226","-125.78632956585226","-125.78632956585226"
"1611","-125.73707872578181","-125.73707872578181","-125.73707872578181"
"1612","-125.91129024269102","-125.91129024269102","-125.91129024269102"
"1613","-125.89870304197505","-125.89870304197505","-125.89870304197505"
"1614","-125.8564409712373","-125.8564409712373","-125.8564409712373"
"1615","-125.78219110373104","-125.78219110373104","-125.78219110373104"
"1616","-125.61037339778434","-125.61037339778434","-125.61037339778434"
"1617","-125.52343478595698","-125.52343478595698","-125.52343478595698"
"1618","-125.48407501033142","-125.48407501033142","-125.48407501033142"
"1619","-125.43575139480511","-125.43575139480511","-125.43575139480511"
"1620","-125.58858524644143","-125.58858524644143","-125.58858524644143"
"1621","-125.5619558779754","-125.5619558779754","-125.5619558779754"
"1622","-125.40879067295533","-125.40879067295533","-125.40879067295533"
"1623","-125.50035701389349","-125.50035701389349","-125.50035701389349"
"1624","-125.40629286083558","-125.40629286083558","-125.40629286083558"
"1625","-125.47289236395751","-125.47289236395751","-125.47289236395751"
"1626","-125.46316968468972","-125.46316968468972","-125.46316968468972"
"1627","-125.71808183843967","-125.71808183843967","-125.71808183843967"
"1628","-125.6063443188909","-125.6063443188909","-125.6063443188909"
"1629","-125.75484642453719","-125.75484642453719","-125.75484642453719"
