"Step","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG_MADDPG_3_1 - Mean Episode Reward (Last 200 episodes)__MAX"
"6529","-17.141203218198076","-17.141203218198076","-17.141203218198076"
"6534","-17.604321675509496","-17.604321675509496","-17.604321675509496"
"6539","-17.646839852684632","-17.646839852684632","-17.646839852684632"
"6544","-17.72777898408643","-17.72777898408643","-17.72777898408643"
"6549","-17.725650694626182","-17.725650694626182","-17.725650694626182"
"6554","-17.34616327889185","-17.34616327889185","-17.34616327889185"
"6559","-17.864727813931346","-17.864727813931346","-17.864727813931346"
"6564","-17.75776614619831","-17.75776614619831","-17.75776614619831"
"6569","-17.916586231072866","-17.916586231072866","-17.916586231072866"
"6574","-17.91987627915329","-17.91987627915329","-17.91987627915329"
"6579","-17.91393153087622","-17.91393153087622","-17.91393153087622"
"6584","-17.791073382124196","-17.791073382124196","-17.791073382124196"
"6589","-18.0345346209085","-18.0345346209085","-18.0345346209085"
"6594","-18.050850555279997","-18.050850555279997","-18.050850555279997"
"6599","-18.08345249390714","-18.08345249390714","-18.08345249390714"
"6604","-18.52329985966847","-18.52329985966847","-18.52329985966847"
"6609","-18.580936475281423","-18.580936475281423","-18.580936475281423"
"6614","-18.659618484686295","-18.659618484686295","-18.659618484686295"
"6619","-18.595783082808","-18.595783082808","-18.595783082808"
"6624","-18.593194650371128","-18.593194650371128","-18.593194650371128"
"6629","-18.909905804871848","-18.909905804871848","-18.909905804871848"
"6634","-18.940243099343423","-18.940243099343423","-18.940243099343423"
"6639","-19.113762545506674","-19.113762545506674","-19.113762545506674"
"6644","-19.136224421520787","-19.136224421520787","-19.136224421520787"
"6649","-19.114401068180577","-19.114401068180577","-19.114401068180577"
"6654","-19.1264205964488","-19.1264205964488","-19.1264205964488"
"6659","-19.00050791989583","-19.00050791989583","-19.00050791989583"
"6664","-19.01844933359275","-19.01844933359275","-19.01844933359275"
"6669","-18.966329887510753","-18.966329887510753","-18.966329887510753"
"6674","-18.874475955657033","-18.874475955657033","-18.874475955657033"
"6679","-18.97466315527026","-18.97466315527026","-18.97466315527026"
"6684","-18.896378005153835","-18.896378005153835","-18.896378005153835"
"6689","-18.828878705108515","-18.828878705108515","-18.828878705108515"
"6694","-18.964538439357018","-18.964538439357018","-18.964538439357018"
"6699","-19.168830090432092","-19.168830090432092","-19.168830090432092"
"6704","-19.132973301443158","-19.132973301443158","-19.132973301443158"
"6709","-19.145106065252904","-19.145106065252904","-19.145106065252904"
"6714","-19.081867316321176","-19.081867316321176","-19.081867316321176"
"6719","-18.88180603104593","-18.88180603104593","-18.88180603104593"
"6724","-18.905992743804394","-18.905992743804394","-18.905992743804394"
"6729","-18.96302713794578","-18.96302713794578","-18.96302713794578"
"6734","-19.285611653365383","-19.285611653365383","-19.285611653365383"
"6739","-19.202107669081595","-19.202107669081595","-19.202107669081595"
"6744","-19.182501326537412","-19.182501326537412","-19.182501326537412"
"6749","-19.110608331321068","-19.110608331321068","-19.110608331321068"
"6754","-19.179035018830618","-19.179035018830618","-19.179035018830618"
"6759","-19.258339329039735","-19.258339329039735","-19.258339329039735"
"6764","-19.428568841545204","-19.428568841545204","-19.428568841545204"
"6769","-19.475084815584438","-19.475084815584438","-19.475084815584438"
"6774","-19.10482273023752","-19.10482273023752","-19.10482273023752"
"6779","-19.20277003232174","-19.20277003232174","-19.20277003232174"
"6784","-19.034697419682505","-19.034697419682505","-19.034697419682505"
"6789","-19.02640300312042","-19.02640300312042","-19.02640300312042"
"6794","-19.08721291027987","-19.08721291027987","-19.08721291027987"
"6799","-18.804114617878604","-18.804114617878604","-18.804114617878604"
"6804","-18.704164531403077","-18.704164531403077","-18.704164531403077"
"6809","-18.561334070073496","-18.561334070073496","-18.561334070073496"
"6814","-18.64048650165786","-18.64048650165786","-18.64048650165786"
"6819","-18.605295233828333","-18.605295233828333","-18.605295233828333"
"6824","-18.502765572452386","-18.502765572452386","-18.502765572452386"
"6829","-18.56596400906752","-18.56596400906752","-18.56596400906752"
"6834","-18.17366377596772","-18.17366377596772","-18.17366377596772"
"6839","-18.237255697816092","-18.237255697816092","-18.237255697816092"
"6844","-18.540192215713084","-18.540192215713084","-18.540192215713084"
"6849","-18.54349672564561","-18.54349672564561","-18.54349672564561"
"6854","-18.52378429103277","-18.52378429103277","-18.52378429103277"
"6859","-18.330227717945178","-18.330227717945178","-18.330227717945178"
"6864","-18.04510104459558","-18.04510104459558","-18.04510104459558"
"6869","-17.848926514827518","-17.848926514827518","-17.848926514827518"
"6874","-17.67680794770889","-17.67680794770889","-17.67680794770889"
"6879","-18.01565377742673","-18.01565377742673","-18.01565377742673"
"6884","-18.058473432236173","-18.058473432236173","-18.058473432236173"
"6889","-18.046447545443076","-18.046447545443076","-18.046447545443076"
"6894","-17.77174962300634","-17.77174962300634","-17.77174962300634"
"6899","-17.64366870663364","-17.64366870663364","-17.64366870663364"
"6904","-17.6738351940812","-17.6738351940812","-17.6738351940812"
"6909","-17.453482645693114","-17.453482645693114","-17.453482645693114"
"6914","-17.612426580060024","-17.612426580060024","-17.612426580060024"
"6919","-18.068585174648746","-18.068585174648746","-18.068585174648746"
"6924","-18.11986949968312","-18.11986949968312","-18.11986949968312"
"6929","-18.12351340560197","-18.12351340560197","-18.12351340560197"
"6934","-18.131461099631387","-18.131461099631387","-18.131461099631387"
"6939","-18.338253045216007","-18.338253045216007","-18.338253045216007"
"6944","-18.368127239388716","-18.368127239388716","-18.368127239388716"
"6949","-18.328440822300873","-18.328440822300873","-18.328440822300873"
"6954","-18.604463176704122","-18.604463176704122","-18.604463176704122"
"6959","-18.635942198062185","-18.635942198062185","-18.635942198062185"
"6964","-18.52579217272746","-18.52579217272746","-18.52579217272746"
"6969","-18.38839494460307","-18.38839494460307","-18.38839494460307"
"6974","-18.53410731601484","-18.53410731601484","-18.53410731601484"
"6979","-18.25984760311549","-18.25984760311549","-18.25984760311549"
"6984","-18.914168092231932","-18.914168092231932","-18.914168092231932"
"6989","-18.961577924337917","-18.961577924337917","-18.961577924337917"
"6994","-18.84694834062861","-18.84694834062861","-18.84694834062861"
"6999","-18.91352476637117","-18.91352476637117","-18.91352476637117"
"7004","-19.118796624276065","-19.118796624276065","-19.118796624276065"
"7009","-18.88148485611202","-18.88148485611202","-18.88148485611202"
"7014","-18.87027968161789","-18.87027968161789","-18.87027968161789"
"7019","-19.00397898860968","-19.00397898860968","-19.00397898860968"
"7024","-19.00103863368596","-19.00103863368596","-19.00103863368596"
"7029","-18.85079819545582","-18.85079819545582","-18.85079819545582"
"7034","-18.771044195730692","-18.771044195730692","-18.771044195730692"
"7039","-18.367768586465942","-18.367768586465942","-18.367768586465942"
"7044","-18.516011241902348","-18.516011241902348","-18.516011241902348"
"7049","-18.38489241365143","-18.38489241365143","-18.38489241365143"
"7054","-18.334439291737972","-18.334439291737972","-18.334439291737972"
"7059","-18.39072939318409","-18.39072939318409","-18.39072939318409"
"7064","-18.185179867030538","-18.185179867030538","-18.185179867030538"
"7069","-18.162666314193373","-18.162666314193373","-18.162666314193373"
"7074","-18.027547958544837","-18.027547958544837","-18.027547958544837"
"7079","-18.12843504152562","-18.12843504152562","-18.12843504152562"
"7084","-17.969318430056443","-17.969318430056443","-17.969318430056443"
"7089","-17.94354536345156","-17.94354536345156","-17.94354536345156"
"7094","-17.840065495716384","-17.840065495716384","-17.840065495716384"
"7099","-17.789808435346252","-17.789808435346252","-17.789808435346252"
"7104","-18.04866016478239","-18.04866016478239","-18.04866016478239"
"7109","-17.741282669791055","-17.741282669791055","-17.741282669791055"
"7114","-17.714168905280005","-17.714168905280005","-17.714168905280005"
"7119","-17.651311605278377","-17.651311605278377","-17.651311605278377"
"7124","-17.80328060804431","-17.80328060804431","-17.80328060804431"
"7129","-18.012810415015064","-18.012810415015064","-18.012810415015064"
"7134","-18.006870123672705","-18.006870123672705","-18.006870123672705"
"7139","-17.599898439531888","-17.599898439531888","-17.599898439531888"
"7144","-17.819565440022828","-17.819565440022828","-17.819565440022828"
"7149","-17.740960664139244","-17.740960664139244","-17.740960664139244"
"7154","-17.90845873597768","-17.90845873597768","-17.90845873597768"
"7159","-18.02249811752795","-18.02249811752795","-18.02249811752795"
"7164","-18.06488120636192","-18.06488120636192","-18.06488120636192"
"7169","-17.971433795460815","-17.971433795460815","-17.971433795460815"
"7174","-18.011956418235787","-18.011956418235787","-18.011956418235787"
"7179","-17.863050963242323","-17.863050963242323","-17.863050963242323"
"7184","-18.12408004439092","-18.12408004439092","-18.12408004439092"
"7189","-18.40778319268774","-18.40778319268774","-18.40778319268774"
"7194","-18.279640382345107","-18.279640382345107","-18.279640382345107"
"7199","-18.519638736174972","-18.519638736174972","-18.519638736174972"
"7204","-18.495454114347943","-18.495454114347943","-18.495454114347943"
"7209","-18.4241527613906","-18.4241527613906","-18.4241527613906"
"7214","-18.099014354396328","-18.099014354396328","-18.099014354396328"
"7219","-17.848895256172312","-17.848895256172312","-17.848895256172312"
"7224","-17.84601738409576","-17.84601738409576","-17.84601738409576"
"7229","-17.616451201822183","-17.616451201822183","-17.616451201822183"
"7234","-17.68728321176997","-17.68728321176997","-17.68728321176997"
"7239","-17.654003779816684","-17.654003779816684","-17.654003779816684"
"7244","-17.779651229210884","-17.779651229210884","-17.779651229210884"
"7249","-17.722586539158748","-17.722586539158748","-17.722586539158748"
"7254","-17.72815076678544","-17.72815076678544","-17.72815076678544"
"7259","-17.679431586993957","-17.679431586993957","-17.679431586993957"
"7264","-17.551160216352205","-17.551160216352205","-17.551160216352205"
"7269","-17.579831952961126","-17.579831952961126","-17.579831952961126"
"7274","-17.379977254087862","-17.379977254087862","-17.379977254087862"
"7279","-17.560840861513686","-17.560840861513686","-17.560840861513686"
"7284","-17.266247886679718","-17.266247886679718","-17.266247886679718"
"7289","-17.211647635039828","-17.211647635039828","-17.211647635039828"
"7294","-17.219652622132475","-17.219652622132475","-17.219652622132475"
"7299","-17.156132907752554","-17.156132907752554","-17.156132907752554"
"7304","-17.219450718070462","-17.219450718070462","-17.219450718070462"
"7309","-17.23299408446666","-17.23299408446666","-17.23299408446666"
"7314","-17.18705389585234","-17.18705389585234","-17.18705389585234"
"7319","-17.036324547820193","-17.036324547820193","-17.036324547820193"
"7324","-16.87351782880487","-16.87351782880487","-16.87351782880487"
"7329","-16.989815347699015","-16.989815347699015","-16.989815347699015"
"7334","-16.846118914804464","-16.846118914804464","-16.846118914804464"
"7339","-16.90907086786867","-16.90907086786867","-16.90907086786867"
"7344","-17.601082925994582","-17.601082925994582","-17.601082925994582"
"7349","-17.529300510605204","-17.529300510605204","-17.529300510605204"
"7354","-17.543071092652163","-17.543071092652163","-17.543071092652163"
"7359","-17.598694647088024","-17.598694647088024","-17.598694647088024"
"7364","-17.61857423228534","-17.61857423228534","-17.61857423228534"
"7369","-17.67355144112213","-17.67355144112213","-17.67355144112213"
"7374","-17.697893672291784","-17.697893672291784","-17.697893672291784"
"7379","-17.19988789844415","-17.19988789844415","-17.19988789844415"
"7384","-17.140627720784913","-17.140627720784913","-17.140627720784913"
"7389","-16.903877796328754","-16.903877796328754","-16.903877796328754"
"7394","-16.79171635012624","-16.79171635012624","-16.79171635012624"
"7399","-16.79025161323078","-16.79025161323078","-16.79025161323078"
"7404","-17.0114184002597","-17.0114184002597","-17.0114184002597"
"7409","-17.068701359283725","-17.068701359283725","-17.068701359283725"
"7414","-16.970578939964163","-16.970578939964163","-16.970578939964163"
"7419","-16.85374579345083","-16.85374579345083","-16.85374579345083"
"7424","-16.853282424537046","-16.853282424537046","-16.853282424537046"
"7429","-17.033643186699578","-17.033643186699578","-17.033643186699578"
"7434","-16.680774741920406","-16.680774741920406","-16.680774741920406"
"7439","-16.6998918013954","-16.6998918013954","-16.6998918013954"
"7444","-16.81951784272059","-16.81951784272059","-16.81951784272059"
"7449","-17.12861452117055","-17.12861452117055","-17.12861452117055"
"7454","-17.339268234777037","-17.339268234777037","-17.339268234777037"
"7459","-17.314710681567934","-17.314710681567934","-17.314710681567934"
"7464","-17.279816272846446","-17.279816272846446","-17.279816272846446"
"7469","-17.231435890688676","-17.231435890688676","-17.231435890688676"
"7474","-17.2317776866498","-17.2317776866498","-17.2317776866498"
"7479","-17.124315313853366","-17.124315313853366","-17.124315313853366"
"7484","-16.950342338991803","-16.950342338991803","-16.950342338991803"
"7489","-17.127346702919667","-17.127346702919667","-17.127346702919667"
"7494","-17.278832777611193","-17.278832777611193","-17.278832777611193"
"7499","-17.73944265051615","-17.73944265051615","-17.73944265051615"
"7504","-17.614738912324952","-17.614738912324952","-17.614738912324952"
"7509","-17.40068912724407","-17.40068912724407","-17.40068912724407"
"7514","-17.47249272455226","-17.47249272455226","-17.47249272455226"
"7519","-17.410798336710616","-17.410798336710616","-17.410798336710616"
"7524","-17.30077956795102","-17.30077956795102","-17.30077956795102"
"7529","-17.386877637181374","-17.386877637181374","-17.386877637181374"
"7534","-17.323295960946727","-17.323295960946727","-17.323295960946727"
"7539","-17.296348320813138","-17.296348320813138","-17.296348320813138"
"7544","-17.32509498938318","-17.32509498938318","-17.32509498938318"
"7549","-17.240107330800807","-17.240107330800807","-17.240107330800807"
"7554","-17.760725604912828","-17.760725604912828","-17.760725604912828"
"7559","-17.518344525133006","-17.518344525133006","-17.518344525133006"
"7564","-17.550605296559365","-17.550605296559365","-17.550605296559365"
"7569","-17.432586341313055","-17.432586341313055","-17.432586341313055"
"7574","-17.48348626178706","-17.48348626178706","-17.48348626178706"
"7579","-17.4672507908965","-17.4672507908965","-17.4672507908965"
"7584","-17.579156871739293","-17.579156871739293","-17.579156871739293"
"7589","-17.569473011112528","-17.569473011112528","-17.569473011112528"
"7594","-17.55230389779479","-17.55230389779479","-17.55230389779479"
"7599","-17.64645999996781","-17.64645999996781","-17.64645999996781"
"7604","-17.39219950821418","-17.39219950821418","-17.39219950821418"
"7609","-17.426589513584137","-17.426589513584137","-17.426589513584137"
"7614","-17.24765414504864","-17.24765414504864","-17.24765414504864"
"7619","-17.256249811233612","-17.256249811233612","-17.256249811233612"
"7624","-17.27610206083786","-17.27610206083786","-17.27610206083786"
"7629","-17.290207355237786","-17.290207355237786","-17.290207355237786"
"7634","-16.980176331194016","-16.980176331194016","-16.980176331194016"
"7639","-16.664979116278516","-16.664979116278516","-16.664979116278516"
"7644","-16.734247797928894","-16.734247797928894","-16.734247797928894"
"7649","-16.738020427086663","-16.738020427086663","-16.738020427086663"
"7654","-16.694505826088253","-16.694505826088253","-16.694505826088253"
"7659","-16.806539037004676","-16.806539037004676","-16.806539037004676"
"7664","-16.846276627411758","-16.846276627411758","-16.846276627411758"
"7669","-16.648522709765267","-16.648522709765267","-16.648522709765267"
"7674","-16.77542296633659","-16.77542296633659","-16.77542296633659"
"7679","-16.94095634555654","-16.94095634555654","-16.94095634555654"
"7684","-16.956726930087566","-16.956726930087566","-16.956726930087566"
"7689","-17.268623800902784","-17.268623800902784","-17.268623800902784"
"7694","-17.307320934454122","-17.307320934454122","-17.307320934454122"
"7699","-16.99909334301604","-16.99909334301604","-16.99909334301604"
"7704","-17.02600983838412","-17.02600983838412","-17.02600983838412"
"7709","-16.96561299224857","-16.96561299224857","-16.96561299224857"
"7714","-16.938256890528596","-16.938256890528596","-16.938256890528596"
"7719","-17.21577606086149","-17.21577606086149","-17.21577606086149"
"7724","-17.2376899508935","-17.2376899508935","-17.2376899508935"
"7729","-17.197732392580665","-17.197732392580665","-17.197732392580665"
"7734","-17.382653957767076","-17.382653957767076","-17.382653957767076"
"7739","-17.392087845971872","-17.392087845971872","-17.392087845971872"
"7744","-17.600498368503704","-17.600498368503704","-17.600498368503704"
"7749","-17.64372616496532","-17.64372616496532","-17.64372616496532"
"7754","-17.709952495663938","-17.709952495663938","-17.709952495663938"
"7759","-17.648435635610426","-17.648435635610426","-17.648435635610426"
"7764","-17.77593124351906","-17.77593124351906","-17.77593124351906"
"7769","-17.68174775850088","-17.68174775850088","-17.68174775850088"
"7774","-18.017206006081306","-18.017206006081306","-18.017206006081306"
"7779","-17.995673666399885","-17.995673666399885","-17.995673666399885"
"7784","-18.140354402419838","-18.140354402419838","-18.140354402419838"
"7789","-18.252618114957297","-18.252618114957297","-18.252618114957297"
"7794","-18.22656502305157","-18.22656502305157","-18.22656502305157"
"7799","-18.21147108836936","-18.21147108836936","-18.21147108836936"
"7804","-18.332198269383937","-18.332198269383937","-18.332198269383937"
"7809","-18.324015297155196","-18.324015297155196","-18.324015297155196"
"7814","-18.256377321338597","-18.256377321338597","-18.256377321338597"
"7819","-18.308791832573384","-18.308791832573384","-18.308791832573384"
"7824","-18.38912631567506","-18.38912631567506","-18.38912631567506"
"7829","-18.429694006241007","-18.429694006241007","-18.429694006241007"
"7834","-18.72806926736394","-18.72806926736394","-18.72806926736394"
"7839","-18.93801755071154","-18.93801755071154","-18.93801755071154"
"7844","-19.241808636655698","-19.241808636655698","-19.241808636655698"
"7849","-19.581616181290322","-19.581616181290322","-19.581616181290322"
"7854","-19.2666915830818","-19.2666915830818","-19.2666915830818"
"7859","-19.5065641982839","-19.5065641982839","-19.5065641982839"
"7864","-19.52325431718391","-19.52325431718391","-19.52325431718391"
"7869","-19.800408510985324","-19.800408510985324","-19.800408510985324"
"7874","-19.56888537608934","-19.56888537608934","-19.56888537608934"
"7879","-19.531417942859754","-19.531417942859754","-19.531417942859754"
"7884","-19.376564557475987","-19.376564557475987","-19.376564557475987"
"7889","-19.530436136624562","-19.530436136624562","-19.530436136624562"
"7894","-19.54160746836492","-19.54160746836492","-19.54160746836492"
"7899","-19.65072794340558","-19.65072794340558","-19.65072794340558"
"7904","-19.69608985847914","-19.69608985847914","-19.69608985847914"
"7909","-20.054234019864882","-20.054234019864882","-20.054234019864882"
"7914","-20.117278749536958","-20.117278749536958","-20.117278749536958"
"7919","-19.70502837385174","-19.70502837385174","-19.70502837385174"
"7924","-19.718555205147567","-19.718555205147567","-19.718555205147567"
"7929","-19.75939235928152","-19.75939235928152","-19.75939235928152"
"7934","-19.804180199573512","-19.804180199573512","-19.804180199573512"
"7939","-19.81571863787918","-19.81571863787918","-19.81571863787918"
"7944","-19.80782100021119","-19.80782100021119","-19.80782100021119"
"7949","-19.70053706524065","-19.70053706524065","-19.70053706524065"
"7954","-19.74818893224365","-19.74818893224365","-19.74818893224365"
"7959","-19.781103073889422","-19.781103073889422","-19.781103073889422"
"7964","-19.482719304464105","-19.482719304464105","-19.482719304464105"
"7969","-19.839206670875384","-19.839206670875384","-19.839206670875384"
"7974","-19.886202590715765","-19.886202590715765","-19.886202590715765"
"7979","-20.30372420810157","-20.30372420810157","-20.30372420810157"
"7984","-19.85508731738288","-19.85508731738288","-19.85508731738288"
"7989","-19.657362087901245","-19.657362087901245","-19.657362087901245"
"7994","-19.68132636937173","-19.68132636937173","-19.68132636937173"
"7999","-19.82161417731527","-19.82161417731527","-19.82161417731527"
"8004","-19.973999869811184","-19.973999869811184","-19.973999869811184"
"8009","-20.03575974571231","-20.03575974571231","-20.03575974571231"
"8014","-19.821509948115906","-19.821509948115906","-19.821509948115906"
"8019","-19.71451828858846","-19.71451828858846","-19.71451828858846"
"8024","-20.001925674183823","-20.001925674183823","-20.001925674183823"
"8029","-20.00174270353245","-20.00174270353245","-20.00174270353245"
"8034","-20.09651607693693","-20.09651607693693","-20.09651607693693"
"8039","-20.68088047148005","-20.68088047148005","-20.68088047148005"
"8044","-20.538319093221638","-20.538319093221638","-20.538319093221638"
"8049","-19.921167607371896","-19.921167607371896","-19.921167607371896"
"8054","-19.83835506439094","-19.83835506439094","-19.83835506439094"
"8059","-19.805482854250222","-19.805482854250222","-19.805482854250222"
"8064","-19.30183497884939","-19.30183497884939","-19.30183497884939"
"8069","-19.291770054129323","-19.291770054129323","-19.291770054129323"
"8074","-19.22189261231543","-19.22189261231543","-19.22189261231543"
"8079","-19.15245715565737","-19.15245715565737","-19.15245715565737"
"8084","-19.171204579450798","-19.171204579450798","-19.171204579450798"
"8089","-19.364516911775024","-19.364516911775024","-19.364516911775024"
"8094","-19.359693435169444","-19.359693435169444","-19.359693435169444"
"8099","-19.30978521006848","-19.30978521006848","-19.30978521006848"
"8104","-19.05297741051527","-19.05297741051527","-19.05297741051527"
"8109","-19.287896585619244","-19.287896585619244","-19.287896585619244"
"8114","-19.4615396497862","-19.4615396497862","-19.4615396497862"
"8119","-19.493911539367677","-19.493911539367677","-19.493911539367677"
"8124","-19.36951738224069","-19.36951738224069","-19.36951738224069"
"8129","-19.05084929434512","-19.05084929434512","-19.05084929434512"
"8134","-19.040638297041593","-19.040638297041593","-19.040638297041593"
"8139","-19.5623120090441","-19.5623120090441","-19.5623120090441"
"8144","-19.125979252508362","-19.125979252508362","-19.125979252508362"
"8149","-19.127159525308652","-19.127159525308652","-19.127159525308652"
"8154","-19.295674182714237","-19.295674182714237","-19.295674182714237"
"8159","-19.294982115147146","-19.294982115147146","-19.294982115147146"
"8164","-19.338666194172028","-19.338666194172028","-19.338666194172028"
"8169","-19.406494857194364","-19.406494857194364","-19.406494857194364"
"8174","-19.416855619327368","-19.416855619327368","-19.416855619327368"
"8179","-19.385848751209657","-19.385848751209657","-19.385848751209657"
"8184","-19.470900745264856","-19.470900745264856","-19.470900745264856"
"8189","-19.2141505668131","-19.2141505668131","-19.2141505668131"
"8194","-19.203171079950387","-19.203171079950387","-19.203171079950387"
"8199","-19.160962707721666","-19.160962707721666","-19.160962707721666"
"8204","-19.282775074169702","-19.282775074169702","-19.282775074169702"
"8209","-19.287374723502012","-19.287374723502012","-19.287374723502012"
"8214","-19.509842055191537","-19.509842055191537","-19.509842055191537"
"8219","-19.827777865293232","-19.827777865293232","-19.827777865293232"
"8224","-19.883816843135243","-19.883816843135243","-19.883816843135243"
"8229","-20.09055996475287","-20.09055996475287","-20.09055996475287"
"8234","-20.021340844601497","-20.021340844601497","-20.021340844601497"
"8239","-19.839309685755353","-19.839309685755353","-19.839309685755353"
"8244","-19.881730509056393","-19.881730509056393","-19.881730509056393"
"8249","-19.989731452702884","-19.989731452702884","-19.989731452702884"
"8254","-20.086543105999898","-20.086543105999898","-20.086543105999898"
"8259","-20.060171298455327","-20.060171298455327","-20.060171298455327"
"8264","-20.04084348183663","-20.04084348183663","-20.04084348183663"
"8269","-20.054980924798567","-20.054980924798567","-20.054980924798567"
"8274","-20.50984501756987","-20.50984501756987","-20.50984501756987"
"8279","-20.216757084224817","-20.216757084224817","-20.216757084224817"
"8284","-20.519513774028702","-20.519513774028702","-20.519513774028702"
"8289","-20.67907025462554","-20.67907025462554","-20.67907025462554"
"8294","-20.863914396890237","-20.863914396890237","-20.863914396890237"
"8299","-21.18618762890363","-21.18618762890363","-21.18618762890363"
"8304","-21.130291324597394","-21.130291324597394","-21.130291324597394"
"8309","-21.08198729657056","-21.08198729657056","-21.08198729657056"
"8314","-21.026976403988535","-21.026976403988535","-21.026976403988535"
"8319","-21.11577743793137","-21.11577743793137","-21.11577743793137"
"8324","-21.347349688943826","-21.347349688943826","-21.347349688943826"
"8329","-21.368049462476097","-21.368049462476097","-21.368049462476097"
"8334","-21.530368768156073","-21.530368768156073","-21.530368768156073"
"8339","-21.73097591010537","-21.73097591010537","-21.73097591010537"
"8344","-21.667168936716863","-21.667168936716863","-21.667168936716863"
"8349","-21.636552307934124","-21.636552307934124","-21.636552307934124"
"8354","-21.53079895886287","-21.53079895886287","-21.53079895886287"
"8359","-21.480298147562966","-21.480298147562966","-21.480298147562966"
"8364","-21.36682622525612","-21.36682622525612","-21.36682622525612"
"8369","-20.941792199571086","-20.941792199571086","-20.941792199571086"
"8374","-20.93270589372443","-20.93270589372443","-20.93270589372443"
"8379","-21.481356711536428","-21.481356711536428","-21.481356711536428"
"8384","-21.443002154808887","-21.443002154808887","-21.443002154808887"
"8389","-21.37534142129706","-21.37534142129706","-21.37534142129706"
"8394","-21.365025294737634","-21.365025294737634","-21.365025294737634"
"8399","-21.344242758471832","-21.344242758471832","-21.344242758471832"
"8404","-21.198685055516513","-21.198685055516513","-21.198685055516513"
"8409","-21.18163860761505","-21.18163860761505","-21.18163860761505"
"8414","-21.162067588433974","-21.162067588433974","-21.162067588433974"
"8419","-21.32336639425906","-21.32336639425906","-21.32336639425906"
"8424","-21.545029056351403","-21.545029056351403","-21.545029056351403"
"8429","-21.23801763673955","-21.23801763673955","-21.23801763673955"
"8434","-22.006718261494953","-22.006718261494953","-22.006718261494953"
"8439","-21.991168026872348","-21.991168026872348","-21.991168026872348"
"8444","-21.98984086199735","-21.98984086199735","-21.98984086199735"
"8449","-22.017903525977204","-22.017903525977204","-22.017903525977204"
"8454","-21.72715589574151","-21.72715589574151","-21.72715589574151"
"8459","-21.78617907282382","-21.78617907282382","-21.78617907282382"
"8464","-21.783214548797773","-21.783214548797773","-21.783214548797773"
"8469","-21.830711908196953","-21.830711908196953","-21.830711908196953"
"8474","-21.886024452442083","-21.886024452442083","-21.886024452442083"
"8479","-21.875087974428148","-21.875087974428148","-21.875087974428148"
"8484","-22.0232225016444","-22.0232225016444","-22.0232225016444"
"8489","-22.075021634051453","-22.075021634051453","-22.075021634051453"
"8494","-22.236974005374705","-22.236974005374705","-22.236974005374705"
"8499","-22.037077896831523","-22.037077896831523","-22.037077896831523"
"8504","-21.939752708189143","-21.939752708189143","-21.939752708189143"
"8509","-22.35863825713905","-22.35863825713905","-22.35863825713905"
"8514","-22.460021513209426","-22.460021513209426","-22.460021513209426"
"8519","-22.633214331062145","-22.633214331062145","-22.633214331062145"
"8524","-22.69042277877171","-22.69042277877171","-22.69042277877171"
"8529","-22.74752706220204","-22.74752706220204","-22.74752706220204"
"8534","-22.328650674229277","-22.328650674229277","-22.328650674229277"
"8539","-22.324280559734472","-22.324280559734472","-22.324280559734472"
"8544","-22.288870593760024","-22.288870593760024","-22.288870593760024"
"8549","-22.292787374873654","-22.292787374873654","-22.292787374873654"
"8554","-22.127582827344895","-22.127582827344895","-22.127582827344895"
"8559","-22.03616683875967","-22.03616683875967","-22.03616683875967"
"8564","-22.045278071438535","-22.045278071438535","-22.045278071438535"
"8569","-22.038414071857055","-22.038414071857055","-22.038414071857055"
"8574","-22.237063437351626","-22.237063437351626","-22.237063437351626"
"8579","-22.468737509663473","-22.468737509663473","-22.468737509663473"
"8584","-22.577089653515944","-22.577089653515944","-22.577089653515944"
"8589","-22.46736298575242","-22.46736298575242","-22.46736298575242"
"8594","-22.46436740353922","-22.46436740353922","-22.46436740353922"
"8599","-22.353492339161768","-22.353492339161768","-22.353492339161768"
"8604","-22.4899503090136","-22.4899503090136","-22.4899503090136"
"8609","-22.961234638279198","-22.961234638279198","-22.961234638279198"
"8614","-22.969309875517194","-22.969309875517194","-22.969309875517194"
"8619","-23.012931150809187","-23.012931150809187","-23.012931150809187"
"8624","-22.984916835239254","-22.984916835239254","-22.984916835239254"
"8629","-22.704331985119733","-22.704331985119733","-22.704331985119733"
"8634","-23.101797779302483","-23.101797779302483","-23.101797779302483"
"8639","-23.18267214150815","-23.18267214150815","-23.18267214150815"
"8644","-23.2362533366938","-23.2362533366938","-23.2362533366938"
"8649","-23.23296060450768","-23.23296060450768","-23.23296060450768"
"8654","-22.853974398538377","-22.853974398538377","-22.853974398538377"
"8659","-22.90088074333026","-22.90088074333026","-22.90088074333026"
"8664","-22.934580696661392","-22.934580696661392","-22.934580696661392"
"8669","-23.324662331395324","-23.324662331395324","-23.324662331395324"
"8674","-23.20199545648421","-23.20199545648421","-23.20199545648421"
"8679","-23.0118404363076","-23.0118404363076","-23.0118404363076"
"8684","-23.11534953528225","-23.11534953528225","-23.11534953528225"
"8689","-22.91351088413933","-22.91351088413933","-22.91351088413933"
