"Step","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MIN","MADDPG-DDPG_4_2 - Mean Episode Reward (Last 200 episodes)__MAX"
"5934","26.336298470560013","26.336298470560013","26.336298470560013"
"5939","26.41078686100025","26.41078686100025","26.41078686100025"
"5944","26.291839127357147","26.291839127357147","26.291839127357147"
"5949","26.84522492506338","26.84522492506338","26.84522492506338"
"5954","26.533375156276108","26.533375156276108","26.533375156276108"
"5959","26.66318446630278","26.66318446630278","26.66318446630278"
"5964","26.138087562984275","26.138087562984275","26.138087562984275"
"5969","25.698634325240686","25.698634325240686","25.698634325240686"
"5974","24.868764254012508","24.868764254012508","24.868764254012508"
"5979","25.126699093257006","25.126699093257006","25.126699093257006"
"5984","24.961824387183256","24.961824387183256","24.961824387183256"
"5989","24.900277572878505","24.900277572878505","24.900277572878505"
"5994","23.80976585694556","23.80976585694556","23.80976585694556"
"5999","23.92321680270991","23.92321680270991","23.92321680270991"
"6004","22.81432911309003","22.81432911309003","22.81432911309003"
"6009","21.876138672322146","21.876138672322146","21.876138672322146"
"6014","21.59926613715827","21.59926613715827","21.59926613715827"
"6019","20.504460069085066","20.504460069085066","20.504460069085066"
"6024","20.847510328603306","20.847510328603306","20.847510328603306"
"6029","20.606529698704424","20.606529698704424","20.606529698704424"
"6034","20.631364768181946","20.631364768181946","20.631364768181946"
"6039","21.05507395788723","21.05507395788723","21.05507395788723"
"6044","20.942837948593837","20.942837948593837","20.942837948593837"
"6049","21.652767955599614","21.652767955599614","21.652767955599614"
"6054","22.24357507288468","22.24357507288468","22.24357507288468"
"6059","22.4686548337161","22.4686548337161","22.4686548337161"
"6064","22.348938022605253","22.348938022605253","22.348938022605253"
"6069","21.142662753729102","21.142662753729102","21.142662753729102"
"6074","19.94670953603429","19.94670953603429","19.94670953603429"
"6079","19.516242977937903","19.516242977937903","19.516242977937903"
"6084","19.490363039559607","19.490363039559607","19.490363039559607"
"6089","19.316087452633713","19.316087452633713","19.316087452633713"
"6094","19.691475785606176","19.691475785606176","19.691475785606176"
"6099","19.63095589265324","19.63095589265324","19.63095589265324"
"6104","19.0630448251257","19.0630448251257","19.0630448251257"
"6109","19.022582468701895","19.022582468701895","19.022582468701895"
"6114","17.514765762099373","17.514765762099373","17.514765762099373"
"6119","17.608696839991932","17.608696839991932","17.608696839991932"
"6124","17.38684377745794","17.38684377745794","17.38684377745794"
"6129","17.114257679752242","17.114257679752242","17.114257679752242"
"6134","17.58989923573804","17.58989923573804","17.58989923573804"
"6139","17.93479073815178","17.93479073815178","17.93479073815178"
"6144","17.91988295425438","17.91988295425438","17.91988295425438"
"6149","17.457497858912188","17.457497858912188","17.457497858912188"
"6154","17.704298011970874","17.704298011970874","17.704298011970874"
"6159","17.226512934962848","17.226512934962848","17.226512934962848"
"6164","17.19784565580558","17.19784565580558","17.19784565580558"
"6169","17.444030493281222","17.444030493281222","17.444030493281222"
"6174","17.483266434780663","17.483266434780663","17.483266434780663"
"6179","17.173911013431972","17.173911013431972","17.173911013431972"
"6184","17.4942930722983","17.4942930722983","17.4942930722983"
"6189","17.54917923000256","17.54917923000256","17.54917923000256"
"6194","17.88400710426025","17.88400710426025","17.88400710426025"
"6199","17.32104927796706","17.32104927796706","17.32104927796706"
"6204","16.852683589477323","16.852683589477323","16.852683589477323"
"6209","17.04244179738842","17.04244179738842","17.04244179738842"
"6214","16.7923303337493","16.7923303337493","16.7923303337493"
"6219","15.886625803802197","15.886625803802197","15.886625803802197"
"6224","16.0209331363174","16.0209331363174","16.0209331363174"
"6229","15.71416826328362","15.71416826328362","15.71416826328362"
"6234","16.140238562760786","16.140238562760786","16.140238562760786"
"6239","16.55799673582002","16.55799673582002","16.55799673582002"
"6244","16.88937911447538","16.88937911447538","16.88937911447538"
"6249","16.65905991865926","16.65905991865926","16.65905991865926"
"6254","16.619932981871706","16.619932981871706","16.619932981871706"
"6259","16.324168961212408","16.324168961212408","16.324168961212408"
"6264","16.91400127163048","16.91400127163048","16.91400127163048"
"6269","17.081188017553355","17.081188017553355","17.081188017553355"
"6274","17.57223085375025","17.57223085375025","17.57223085375025"
"6279","18.111926582623862","18.111926582623862","18.111926582623862"
"6284","17.159245084895886","17.159245084895886","17.159245084895886"
"6289","17.833683706941642","17.833683706941642","17.833683706941642"
"6294","17.981540111194622","17.981540111194622","17.981540111194622"
"6299","18.661714781240885","18.661714781240885","18.661714781240885"
"6304","18.603859854917577","18.603859854917577","18.603859854917577"
"6309","18.55004340996883","18.55004340996883","18.55004340996883"
"6314","19.27392347545871","19.27392347545871","19.27392347545871"
"6319","19.963306537778884","19.963306537778884","19.963306537778884"
"6324","19.680774592596634","19.680774592596634","19.680774592596634"
"6329","21.392376800618436","21.392376800618436","21.392376800618436"
"6334","21.781230158216474","21.781230158216474","21.781230158216474"
"6339","21.69579459769531","21.69579459769531","21.69579459769531"
"6344","21.544055615208975","21.544055615208975","21.544055615208975"
"6349","21.784675242585184","21.784675242585184","21.784675242585184"
"6354","23.066842986083067","23.066842986083067","23.066842986083067"
"6359","21.89906899088367","21.89906899088367","21.89906899088367"
"6364","22.19704832506328","22.19704832506328","22.19704832506328"
"6369","22.20643990727831","22.20643990727831","22.20643990727831"
"6374","21.167584791523396","21.167584791523396","21.167584791523396"
"6379","21.492331413971055","21.492331413971055","21.492331413971055"
"6384","20.69448569893882","20.69448569893882","20.69448569893882"
"6389","21.020515069881313","21.020515069881313","21.020515069881313"
"6394","20.741525523653745","20.741525523653745","20.741525523653745"
"6399","20.88513278554022","20.88513278554022","20.88513278554022"
"6404","20.330541037991626","20.330541037991626","20.330541037991626"
"6409","20.16597574683237","20.16597574683237","20.16597574683237"
"6414","20.658728748519152","20.658728748519152","20.658728748519152"
"6419","20.72109569674327","20.72109569674327","20.72109569674327"
"6424","20.00128674851609","20.00128674851609","20.00128674851609"
"6429","20.471519971359974","20.471519971359974","20.471519971359974"
"6434","21.067673172406774","21.067673172406774","21.067673172406774"
"6439","21.558521045195292","21.558521045195292","21.558521045195292"
"6444","21.42656587585462","21.42656587585462","21.42656587585462"
"6449","20.571839101309088","20.571839101309088","20.571839101309088"
"6454","20.59085597741348","20.59085597741348","20.59085597741348"
"6459","20.403431772963224","20.403431772963224","20.403431772963224"
"6464","20.34371004483011","20.34371004483011","20.34371004483011"
"6469","19.672660259833126","19.672660259833126","19.672660259833126"
"6474","19.440926992444098","19.440926992444098","19.440926992444098"
"6479","18.654696799633413","18.654696799633413","18.654696799633413"
"6484","18.40995584487003","18.40995584487003","18.40995584487003"
"6489","17.89753397599576","17.89753397599576","17.89753397599576"
"6494","17.86064228802478","17.86064228802478","17.86064228802478"
"6499","17.06220179917686","17.06220179917686","17.06220179917686"
"6504","17.350350301417876","17.350350301417876","17.350350301417876"
"6509","16.96991019224968","16.96991019224968","16.96991019224968"
"6514","17.10999205739295","17.10999205739295","17.10999205739295"
"6519","16.91632617562575","16.91632617562575","16.91632617562575"
"6524","16.70433283562327","16.70433283562327","16.70433283562327"
"6529","17.655976891744352","17.655976891744352","17.655976891744352"
"6534","17.582019116715063","17.582019116715063","17.582019116715063"
"6539","17.53384276398426","17.53384276398426","17.53384276398426"
"6544","17.580515864929986","17.580515864929986","17.580515864929986"
"6549","17.144135505062362","17.144135505062362","17.144135505062362"
"6554","17.225500172350817","17.225500172350817","17.225500172350817"
"6559","16.55049427326683","16.55049427326683","16.55049427326683"
"6564","16.980723523396286","16.980723523396286","16.980723523396286"
"6569","16.88296477401773","16.88296477401773","16.88296477401773"
"6574","18.16031083220255","18.16031083220255","18.16031083220255"
"6579","18.4118198262668","18.4118198262668","18.4118198262668"
"6584","18.31821823752075","18.31821823752075","18.31821823752075"
"6589","19.018668755837705","19.018668755837705","19.018668755837705"
"6594","18.959239424062233","18.959239424062233","18.959239424062233"
"6599","19.827429715758562","19.827429715758562","19.827429715758562"
"6604","19.45623773538517","19.45623773538517","19.45623773538517"
"6609","21.322711917381234","21.322711917381234","21.322711917381234"
"6614","20.859189007020213","20.859189007020213","20.859189007020213"
"6619","20.324434458255624","20.324434458255624","20.324434458255624"
"6624","21.222377226587827","21.222377226587827","21.222377226587827"
"6629","20.695112558620302","20.695112558620302","20.695112558620302"
"6634","21.22493410714436","21.22493410714436","21.22493410714436"
"6639","21.3621813500665","21.3621813500665","21.3621813500665"
"6644","22.036622087469613","22.036622087469613","22.036622087469613"
"6649","21.89182512196213","21.89182512196213","21.89182512196213"
"6654","21.15974640901922","21.15974640901922","21.15974640901922"
"6659","20.928633252379267","20.928633252379267","20.928633252379267"
"6664","20.7695075828125","20.7695075828125","20.7695075828125"
"6669","20.875128357164062","20.875128357164062","20.875128357164062"
"6674","20.31987470451371","20.31987470451371","20.31987470451371"
"6679","20.494093233290283","20.494093233290283","20.494093233290283"
"6684","20.64044725831566","20.64044725831566","20.64044725831566"
"6689","20.180503435583855","20.180503435583855","20.180503435583855"
"6694","20.705437458727364","20.705437458727364","20.705437458727364"
"6699","19.527553034536776","19.527553034536776","19.527553034536776"
"6704","19.527380740634676","19.527380740634676","19.527380740634676"
"6709","18.286397719349637","18.286397719349637","18.286397719349637"
"6714","18.18704714451402","18.18704714451402","18.18704714451402"
"6719","18.74884851933332","18.74884851933332","18.74884851933332"
"6724","17.945043730770745","17.945043730770745","17.945043730770745"
"6729","17.225534423755736","17.225534423755736","17.225534423755736"
"6734","17.394838206009066","17.394838206009066","17.394838206009066"
"6739","17.531406644996895","17.531406644996895","17.531406644996895"
"6744","17.79409775595691","17.79409775595691","17.79409775595691"
"6749","18.50890265411282","18.50890265411282","18.50890265411282"
"6754","18.767801444286814","18.767801444286814","18.767801444286814"
"6759","18.392670369017228","18.392670369017228","18.392670369017228"
"6764","18.338482936617698","18.338482936617698","18.338482936617698"
"6769","18.497714862875085","18.497714862875085","18.497714862875085"
"6774","18.89506924848752","18.89506924848752","18.89506924848752"
"6779","19.49696226621579","19.49696226621579","19.49696226621579"
"6784","18.9204584055515","18.9204584055515","18.9204584055515"
"6789","18.378129404027884","18.378129404027884","18.378129404027884"
"6794","17.88033955204609","17.88033955204609","17.88033955204609"
"6799","20.349170791071593","20.349170791071593","20.349170791071593"
"6804","20.265950015395102","20.265950015395102","20.265950015395102"
"6809","20.678202102642032","20.678202102642032","20.678202102642032"
"6814","20.710237530383214","20.710237530383214","20.710237530383214"
"6819","20.856375368006216","20.856375368006216","20.856375368006216"
"6824","20.169149386274025","20.169149386274025","20.169149386274025"
"6829","20.047592275237125","20.047592275237125","20.047592275237125"
"6834","20.373072556389733","20.373072556389733","20.373072556389733"
"6839","20.635150218615628","20.635150218615628","20.635150218615628"
"6844","21.142123569466595","21.142123569466595","21.142123569466595"
"6849","22.603673223176585","22.603673223176585","22.603673223176585"
"6854","23.490474763206564","23.490474763206564","23.490474763206564"
"6859","22.8359164324114","22.8359164324114","22.8359164324114"
"6864","22.02217936642931","22.02217936642931","22.02217936642931"
"6869","21.76042998639834","21.76042998639834","21.76042998639834"
"6874","21.42489486011021","21.42489486011021","21.42489486011021"
"6879","21.633537856841073","21.633537856841073","21.633537856841073"
"6884","20.814571019611112","20.814571019611112","20.814571019611112"
"6889","20.848678333466868","20.848678333466868","20.848678333466868"
"6894","21.047035910309592","21.047035910309592","21.047035910309592"
"6899","21.022359041966276","21.022359041966276","21.022359041966276"
"6904","21.304243665010418","21.304243665010418","21.304243665010418"
"6909","21.1010853418584","21.1010853418584","21.1010853418584"
"6914","20.9659644557011","20.9659644557011","20.9659644557011"
"6919","20.968532560325908","20.968532560325908","20.968532560325908"
"6924","20.829664939012982","20.829664939012982","20.829664939012982"
"6929","21.3761968359236","21.3761968359236","21.3761968359236"
"6934","22.022791487927933","22.022791487927933","22.022791487927933"
"6939","22.027870487401106","22.027870487401106","22.027870487401106"
"6944","22.22600271625462","22.22600271625462","22.22600271625462"
"6949","21.87622138094011","21.87622138094011","21.87622138094011"
"6954","21.657287450262125","21.657287450262125","21.657287450262125"
"6959","20.77395122157962","20.77395122157962","20.77395122157962"
"6964","20.81066456312401","20.81066456312401","20.81066456312401"
"6969","20.814669654652686","20.814669654652686","20.814669654652686"
"6974","21.54498541517808","21.54498541517808","21.54498541517808"
"6979","21.553781560141136","21.553781560141136","21.553781560141136"
"6984","21.46914777165085","21.46914777165085","21.46914777165085"
"6989","22.221221069156794","22.221221069156794","22.221221069156794"
"6994","22.2445978773209","22.2445978773209","22.2445978773209"
"6999","22.363498169207364","22.363498169207364","22.363498169207364"
"7004","23.012821115685455","23.012821115685455","23.012821115685455"
"7009","23.57143429500305","23.57143429500305","23.57143429500305"
"7014","23.472323902564984","23.472323902564984","23.472323902564984"
"7019","23.558278677808936","23.558278677808936","23.558278677808936"
"7024","23.553360697407133","23.553360697407133","23.553360697407133"
"7029","24.2600788871742","24.2600788871742","24.2600788871742"
"7034","23.946622319837157","23.946622319837157","23.946622319837157"
"7039","25.442600793652577","25.442600793652577","25.442600793652577"
"7044","25.620868831001705","25.620868831001705","25.620868831001705"
"7049","25.149704285786473","25.149704285786473","25.149704285786473"
"7054","25.367609094561008","25.367609094561008","25.367609094561008"
"7059","24.639369174374366","24.639369174374366","24.639369174374366"
"7064","24.513409688155107","24.513409688155107","24.513409688155107"
"7069","24.31014829188016","24.31014829188016","24.31014829188016"
"7074","25.393106992534616","25.393106992534616","25.393106992534616"
"7079","25.85421219923939","25.85421219923939","25.85421219923939"
"7084","25.251182574111745","25.251182574111745","25.251182574111745"
"7089","24.986968868994882","24.986968868994882","24.986968868994882"
"7094","25.673478506256107","25.673478506256107","25.673478506256107"
"7099","25.76230804507928","25.76230804507928","25.76230804507928"
"7104","26.309372805662278","26.309372805662278","26.309372805662278"
"7109","25.874058500892023","25.874058500892023","25.874058500892023"
"7114","25.598814141729868","25.598814141729868","25.598814141729868"
"7119","26.157960316238402","26.157960316238402","26.157960316238402"
"7124","26.631816174755965","26.631816174755965","26.631816174755965"
"7129","25.65306004956881","25.65306004956881","25.65306004956881"
"7134","25.61820672492018","25.61820672492018","25.61820672492018"
"7139","25.176923216476595","25.176923216476595","25.176923216476595"
"7144","25.5198757842695","25.5198757842695","25.5198757842695"
"7149","25.508448894332716","25.508448894332716","25.508448894332716"
"7154","25.26542830362222","25.26542830362222","25.26542830362222"
"7159","25.90335514152331","25.90335514152331","25.90335514152331"
"7164","25.77579929426114","25.77579929426114","25.77579929426114"
"7169","26.033516667492975","26.033516667492975","26.033516667492975"
"7174","26.461484181549604","26.461484181549604","26.461484181549604"
"7179","27.09409074623274","27.09409074623274","27.09409074623274"
"7184","26.322393303466253","26.322393303466253","26.322393303466253"
"7189","27.24448762829679","27.24448762829679","27.24448762829679"
"7194","27.218660842626004","27.218660842626004","27.218660842626004"
"7199","27.42544164076563","27.42544164076563","27.42544164076563"
"7204","27.591357534593925","27.591357534593925","27.591357534593925"
"7209","27.535553713813204","27.535553713813204","27.535553713813204"
"7214","27.94342230957156","27.94342230957156","27.94342230957156"
"7219","28.064928167912484","28.064928167912484","28.064928167912484"
"7224","27.67599926485413","27.67599926485413","27.67599926485413"
"7229","27.830518527200883","27.830518527200883","27.830518527200883"
"7234","25.4132737501162","25.4132737501162","25.4132737501162"
"7239","25.290755068607492","25.290755068607492","25.290755068607492"
"7244","26.246906415789507","26.246906415789507","26.246906415789507"
"7249","27.601659859965984","27.601659859965984","27.601659859965984"
"7254","27.67084499060018","27.67084499060018","27.67084499060018"
"7259","28.27163678177406","28.27163678177406","28.27163678177406"
"7264","27.840300365733345","27.840300365733345","27.840300365733345"
"7269","27.904163260536524","27.904163260536524","27.904163260536524"
"7274","28.025405884978102","28.025405884978102","28.025405884978102"
"7279","27.74590695622196","27.74590695622196","27.74590695622196"
"7284","28.53764605188556","28.53764605188556","28.53764605188556"
"7289","28.10768429700816","28.10768429700816","28.10768429700816"
"7294","27.269686885515593","27.269686885515593","27.269686885515593"
"7299","27.35692410257807","27.35692410257807","27.35692410257807"
"7304","27.137572690072094","27.137572690072094","27.137572690072094"
"7309","27.51264405693264","27.51264405693264","27.51264405693264"
"7314","26.89349990144888","26.89349990144888","26.89349990144888"
"7319","26.430837297507196","26.430837297507196","26.430837297507196"
"7324","26.538482713259217","26.538482713259217","26.538482713259217"
"7329","24.428156356941162","24.428156356941162","24.428156356941162"
"7334","24.010451132753346","24.010451132753346","24.010451132753346"
"7339","24.501399641956098","24.501399641956098","24.501399641956098"
"7344","25.02164236720228","25.02164236720228","25.02164236720228"
"7349","24.90032446682663","24.90032446682663","24.90032446682663"
"7354","24.46832488307145","24.46832488307145","24.46832488307145"
"7359","25.010095736237073","25.010095736237073","25.010095736237073"
"7364","25.187110271632783","25.187110271632783","25.187110271632783"
"7369","25.422676400051923","25.422676400051923","25.422676400051923"
"7374","25.276380980906858","25.276380980906858","25.276380980906858"
"7379","24.70513800098722","24.70513800098722","24.70513800098722"
"7384","25.08420612817586","25.08420612817586","25.08420612817586"
"7389","24.77059283612349","24.77059283612349","24.77059283612349"
"7394","25.471410437404884","25.471410437404884","25.471410437404884"
"7399","25.934018573861827","25.934018573861827","25.934018573861827"
"7404","26.261958957674384","26.261958957674384","26.261958957674384"
"7409","25.999848586266836","25.999848586266836","25.999848586266836"
"7414","24.45924525563813","24.45924525563813","24.45924525563813"
"7419","24.40444292652309","24.40444292652309","24.40444292652309"
"7424","24.423261935903792","24.423261935903792","24.423261935903792"
"7429","24.007364701842242","24.007364701842242","24.007364701842242"
"7434","23.92009356188989","23.92009356188989","23.92009356188989"
"7439","24.088050262600678","24.088050262600678","24.088050262600678"
"7444","23.90778375255793","23.90778375255793","23.90778375255793"
"7449","23.916081294088993","23.916081294088993","23.916081294088993"
"7454","23.68537834682971","23.68537834682971","23.68537834682971"
"7459","24.55305591233357","24.55305591233357","24.55305591233357"
"7464","25.242982114573238","25.242982114573238","25.242982114573238"
"7469","25.320684328458402","25.320684328458402","25.320684328458402"
"7474","25.223365420483333","25.223365420483333","25.223365420483333"
"7479","24.8997612286953","24.8997612286953","24.8997612286953"
"7484","24.104874944871696","24.104874944871696","24.104874944871696"
"7489","23.879501305217392","23.879501305217392","23.879501305217392"
"7494","24.720777981323216","24.720777981323216","24.720777981323216"
"7499","24.717279795853518","24.717279795853518","24.717279795853518"
"7504","24.09824828900754","24.09824828900754","24.09824828900754"
"7509","24.446893037192464","24.446893037192464","24.446893037192464"
"7514","24.96217966704336","24.96217966704336","24.96217966704336"
"7519","25.462798917791407","25.462798917791407","25.462798917791407"
"7524","25.789421840968043","25.789421840968043","25.789421840968043"
"7529","25.354915370629655","25.354915370629655","25.354915370629655"
"7534","25.63741689068856","25.63741689068856","25.63741689068856"
"7539","24.982206803724","24.982206803724","24.982206803724"
"7544","25.14095768469912","25.14095768469912","25.14095768469912"
"7549","25.220302689855004","25.220302689855004","25.220302689855004"
"7554","26.001311654535037","26.001311654535037","26.001311654535037"
"7559","26.54868992926744","26.54868992926744","26.54868992926744"
"7564","26.16513899949389","26.16513899949389","26.16513899949389"
"7569","25.552626492704626","25.552626492704626","25.552626492704626"
"7574","24.89154559115847","24.89154559115847","24.89154559115847"
"7579","24.74635156496468","24.74635156496468","24.74635156496468"
"7584","24.904001757927716","24.904001757927716","24.904001757927716"
"7589","26.592654880994797","26.592654880994797","26.592654880994797"
"7594","26.690324700952612","26.690324700952612","26.690324700952612"
"7599","25.638014285736325","25.638014285736325","25.638014285736325"
"7604","25.991687645451933","25.991687645451933","25.991687645451933"
"7609","24.186527782128437","24.186527782128437","24.186527782128437"
"7614","25.08209671126989","25.08209671126989","25.08209671126989"
"7619","25.77216519139829","25.77216519139829","25.77216519139829"
"7624","25.06480903541265","25.06480903541265","25.06480903541265"
"7629","24.897195915375836","24.897195915375836","24.897195915375836"
"7634","24.422176895166416","24.422176895166416","24.422176895166416"
"7639","25.339809734906567","25.339809734906567","25.339809734906567"
"7644","24.88365847716633","24.88365847716633","24.88365847716633"
"7649","25.510589451039163","25.510589451039163","25.510589451039163"
"7654","25.132828396225413","25.132828396225413","25.132828396225413"
"7659","26.80614705132845","26.80614705132845","26.80614705132845"
"7664","27.023889493842834","27.023889493842834","27.023889493842834"
"7669","28.417428049728947","28.417428049728947","28.417428049728947"
"7674","28.37489711790648","28.37489711790648","28.37489711790648"
"7679","28.13291925534481","28.13291925534481","28.13291925534481"
"7684","28.070267723959486","28.070267723959486","28.070267723959486"
"7689","28.060129834576774","28.060129834576774","28.060129834576774"
"7694","27.51440503406634","27.51440503406634","27.51440503406634"
"7699","27.668555929686608","27.668555929686608","27.668555929686608"
"7704","27.731176017419546","27.731176017419546","27.731176017419546"
"7709","27.81654379285669","27.81654379285669","27.81654379285669"
"7714","28.484793297630635","28.484793297630635","28.484793297630635"
"7719","28.437254811461294","28.437254811461294","28.437254811461294"
"7724","28.810827367713205","28.810827367713205","28.810827367713205"
"7729","29.037169318079513","29.037169318079513","29.037169318079513"
"7734","29.018618012543747","29.018618012543747","29.018618012543747"
"7739","29.131844197212125","29.131844197212125","29.131844197212125"
"7744","28.66198010675869","28.66198010675869","28.66198010675869"
"7749","28.13972825714694","28.13972825714694","28.13972825714694"
"7754","28.795181170141287","28.795181170141287","28.795181170141287"
"7759","28.5538937462172","28.5538937462172","28.5538937462172"
"7764","27.17649249688652","27.17649249688652","27.17649249688652"
"7769","26.966125116608847","26.966125116608847","26.966125116608847"
"7774","26.948566877331658","26.948566877331658","26.948566877331658"
"7779","27.269934216975358","27.269934216975358","27.269934216975358"
"7784","27.674222256858542","27.674222256858542","27.674222256858542"
"7789","27.85585353881204","27.85585353881204","27.85585353881204"
"7794","27.870759710662593","27.870759710662593","27.870759710662593"
"7799","25.17865196190306","25.17865196190306","25.17865196190306"
"7804","24.922915695384482","24.922915695384482","24.922915695384482"
"7809","25.53699864581966","25.53699864581966","25.53699864581966"
"7814","26.118131079956587","26.118131079956587","26.118131079956587"
"7819","26.073568527001633","26.073568527001633","26.073568527001633"
"7824","26.059990436349608","26.059990436349608","26.059990436349608"
"7829","26.738765862482797","26.738765862482797","26.738765862482797"
"7834","26.108014001273986","26.108014001273986","26.108014001273986"
"7839","25.46060436916348","25.46060436916348","25.46060436916348"
"7844","25.569498406128805","25.569498406128805","25.569498406128805"
"7849","24.566806037814164","24.566806037814164","24.566806037814164"
"7854","24.077920860731425","24.077920860731425","24.077920860731425"
"7859","24.04767877116849","24.04767877116849","24.04767877116849"
"7864","24.500428044314113","24.500428044314113","24.500428044314113"
"7869","23.67695505328652","23.67695505328652","23.67695505328652"
"7874","25.100889324885976","25.100889324885976","25.100889324885976"
"7879","25.626805639553805","25.626805639553805","25.626805639553805"
"7884","26.142280685227504","26.142280685227504","26.142280685227504"
"7889","26.133548967343717","26.133548967343717","26.133548967343717"
"7894","25.83431020274398","25.83431020274398","25.83431020274398"
"7899","26.145412083950877","26.145412083950877","26.145412083950877"
"7904","25.828342523028024","25.828342523028024","25.828342523028024"
"7909","26.10827351512351","26.10827351512351","26.10827351512351"
"7914","26.724722301820574","26.724722301820574","26.724722301820574"
"7919","26.09017460125324","26.09017460125324","26.09017460125324"
"7924","26.513085652826113","26.513085652826113","26.513085652826113"
"7929","26.27802046905142","26.27802046905142","26.27802046905142"
"7934","26.335660199710013","26.335660199710013","26.335660199710013"
"7939","26.591159511881074","26.591159511881074","26.591159511881074"
"7944","26.632127187287132","26.632127187287132","26.632127187287132"
"7949","26.45655636117205","26.45655636117205","26.45655636117205"
"7954","26.86715512711024","26.86715512711024","26.86715512711024"
"7959","27.26841186043288","27.26841186043288","27.26841186043288"
"7964","27.761346359056677","27.761346359056677","27.761346359056677"
"7969","27.282364067791946","27.282364067791946","27.282364067791946"
"7974","26.95306604404918","26.95306604404918","26.95306604404918"
"7979","26.62882550554907","26.62882550554907","26.62882550554907"
"7984","27.205894908267474","27.205894908267474","27.205894908267474"
"7989","26.591653082328744","26.591653082328744","26.591653082328744"
"7994","27.983572798531494","27.983572798531494","27.983572798531494"
"7999","28.10638207554899","28.10638207554899","28.10638207554899"
"8004","27.791622132625083","27.791622132625083","27.791622132625083"
"8009","27.119554480576756","27.119554480576756","27.119554480576756"
"8014","27.43107885475524","27.43107885475524","27.43107885475524"
"8019","27.754293613119422","27.754293613119422","27.754293613119422"
"8024","27.660084133668143","27.660084133668143","27.660084133668143"
"8029","27.088187504484296","27.088187504484296","27.088187504484296"
"8034","27.399921849114694","27.399921849114694","27.399921849114694"
"8039","25.84445368315479","25.84445368315479","25.84445368315479"
"8044","25.979908211284446","25.979908211284446","25.979908211284446"
"8049","27.035356905644186","27.035356905644186","27.035356905644186"
"8054","28.180055921972865","28.180055921972865","28.180055921972865"
"8059","28.900146520826194","28.900146520826194","28.900146520826194"
"8064","28.887218850935398","28.887218850935398","28.887218850935398"
"8069","30.02718345059421","30.02718345059421","30.02718345059421"
"8074","29.723816766103454","29.723816766103454","29.723816766103454"
"8079","29.086518565175975","29.086518565175975","29.086518565175975"
"8084","29.837978888290174","29.837978888290174","29.837978888290174"
"8089","30.680976221048148","30.680976221048148","30.680976221048148"
"8094","29.689545613619757","29.689545613619757","29.689545613619757"
"8099","30.300918029082062","30.300918029082062","30.300918029082062"
"8104","29.861814846537996","29.861814846537996","29.861814846537996"
"8109","30.19951053838718","30.19951053838718","30.19951053838718"
"8114","31.094643699799445","31.094643699799445","31.094643699799445"
"8119","30.598478375217105","30.598478375217105","30.598478375217105"
"8124","32.48800283950653","32.48800283950653","32.48800283950653"
"8129","33.08817947350497","33.08817947350497","33.08817947350497"
"8134","32.78951266034542","32.78951266034542","32.78951266034542"
"8139","32.854378618144565","32.854378618144565","32.854378618144565"
"8144","32.83313734019465","32.83313734019465","32.83313734019465"
"8149","32.99653038451594","32.99653038451594","32.99653038451594"
"8154","33.01499937727248","33.01499937727248","33.01499937727248"
"8159","32.318909930808374","32.318909930808374","32.318909930808374"
"8164","32.6729276353615","32.6729276353615","32.6729276353615"
"8169","33.165366970631595","33.165366970631595","33.165366970631595"
"8174","33.22714878440071","33.22714878440071","33.22714878440071"
"8179","33.09840038264324","33.09840038264324","33.09840038264324"
"8184","32.991215687266994","32.991215687266994","32.991215687266994"
"8189","32.22435311463781","32.22435311463781","32.22435311463781"
"8194","32.99080611715881","32.99080611715881","32.99080611715881"
"8199","33.11348450727455","33.11348450727455","33.11348450727455"
"8204","33.861435463762675","33.861435463762675","33.861435463762675"
"8209","34.14501282697018","34.14501282697018","34.14501282697018"
"8214","33.710368348414555","33.710368348414555","33.710368348414555"
"8219","34.49558655941528","34.49558655941528","34.49558655941528"
"8224","34.73503733323486","34.73503733323486","34.73503733323486"
"8229","34.674829042957555","34.674829042957555","34.674829042957555"
"8234","34.954213430684916","34.954213430684916","34.954213430684916"
"8239","34.64710107780697","34.64710107780697","34.64710107780697"
"8244","34.37422437716806","34.37422437716806","34.37422437716806"
"8249","33.468685907159944","33.468685907159944","33.468685907159944"
"8254","34.420047495479224","34.420047495479224","34.420047495479224"
"8259","34.757933431201856","34.757933431201856","34.757933431201856"
"8264","34.57683899479117","34.57683899479117","34.57683899479117"
"8269","34.506968237550666","34.506968237550666","34.506968237550666"
"8274","34.39024993772509","34.39024993772509","34.39024993772509"
"8279","34.86896883079702","34.86896883079702","34.86896883079702"
"8284","34.700247298547175","34.700247298547175","34.700247298547175"
"8289","34.898129786155344","34.898129786155344","34.898129786155344"
"8294","36.10416436215224","36.10416436215224","36.10416436215224"
"8299","35.383765075980435","35.383765075980435","35.383765075980435"
"8304","35.51583188093562","35.51583188093562","35.51583188093562"
"8309","35.026031776975834","35.026031776975834","35.026031776975834"
"8314","34.683825753131174","34.683825753131174","34.683825753131174"
"8319","34.881447577406355","34.881447577406355","34.881447577406355"
